   735.0000       1.707285      -1.346835    
   740.0000       1.743757      -1.345302    
   745.0000       1.781538      -1.343767    
   750.0000       1.820716      -1.342232    
   755.0000       1.861367      -1.340699    
   760.0000       1.903585      -1.339166    
   765.0000       1.947476      -1.337635    
   770.0000       1.993124      -1.336098    
   775.0000       2.040671      -1.334564    
   780.0000       2.090224      -1.333029    
   785.0000       2.141922      -1.331496    
   790.0000       2.195927      -1.329962    
   795.0000       2.252386      -1.328428    
   800.0000       2.311493      -1.326893    
   805.0000       2.373439      -1.325359    
   810.0000       2.438438      -1.323826    
   815.0000       2.506741      -1.322292    
   820.0000       2.578603      -1.320757    
   825.0000       2.654335      -1.319224    
   830.0000       2.734250      -1.317689    
   835.0000       2.818727      -1.316155    
   840.0000       2.908187      -1.314621    
   845.0000       3.003057      -1.313087    
   850.0000       3.103927      -1.311553    
   855.0000       3.211339      -1.310019    
   860.0000       3.325990      -1.308485    
   865.0000       3.448638      -1.306952    
   870.0000       3.580184      -1.305418    
   875.0000       3.721648      -1.303884    
   880.0000       3.874202      -1.302350    
   885.0000       4.039240      -1.300816    
   890.0000       4.218384      -1.299282    
   895.0000       4.413538      -1.297748    
   900.0000       4.626995      -1.296214    
   905.0000       4.861470      -1.294680    
   910.0000       5.120268      -1.293146    
   915.0000       5.407429      -1.291612    
   920.0000       5.727925      -1.290078    
   925.0000       6.087983      -1.288544    
   930.0000       6.495406      -1.287010    
   935.0000       6.960340      -1.285476    
   940.0000       7.495932      -1.283942    
   945.0000       8.119708      -1.282408    
   950.0000       8.855490      -1.280874    
   955.0000       9.736574      -1.279340    
   960.0000       10.81086      -1.277806    
   965.0000       12.14994      -1.276272    
   970.0000       13.86571      -1.274738    
   975.0000       16.14350      -1.273204    
   980.0000       19.31408      -1.271670    
   985.0000       24.03104      -1.270136    
   990.0000       31.79203      -1.268602    
   995.0000       46.95037      -1.267068    
   1000.000       89.72285      -1.265534    
   1005.000       1008.002      -1.264000    
   1010.000       109.1414      -1.262466    
   1015.000       51.76136      -1.260932    
   1020.000       33.92089      -1.259398    
   1025.000       25.22280      -1.257864    
   1030.000       20.07237      -1.256330    
   1035.000       16.66639      -1.254796    
   1040.000       14.24665      -1.253262    
   1045.000       12.43875      -1.251728    
   1050.000       11.03648      -1.250194    
   1055.000       9.916967      -1.248660    
   1060.000       9.002397      -1.247126    
   1065.000       8.241117      -1.245592    
   1070.000       7.597476      -1.244058    
   1075.000       7.046097      -1.242525    
   1080.000       6.568388      -1.240991    
   1085.000       6.150449      -1.239459    
   1090.000       5.781731      -1.237922    
   1095.000       5.453895      -1.236389    
   1100.000       5.160503      -1.234855    
   1105.000       4.896361      -1.233321    
   1110.000       4.657252      -1.231787    
   1115.000       4.439758      -1.230252    
   1120.000       4.241044      -1.228718    
   1125.000       4.058755      -1.227185    
   1130.000       3.890908      -1.225651    
   1135.000       3.735828      -1.224117    
   1140.000       3.592096      -1.222583    
   1145.000       3.458484      -1.221049    
   1150.000       3.333949      -1.219515    
   1155.000       3.217573      -1.217981    
   1160.000       3.108570      -1.216447    
   1165.000       3.006237      -1.214908    
   1170.000       2.909968      -1.213379    
   1175.000       2.819235      -1.211844    
   1180.000       2.733549      -1.210311    
   1185.000       2.652495      -1.208777    
   1190.000       2.575688      -1.207243    
   1195.000       2.502804      -1.205709    
   1200.000       2.433526      -1.204175    
   1205.000       2.367588      -1.202641    
   1210.000       2.304748      -1.201107    
   1215.000       2.244778      -1.199573    
   1220.000       2.187484      -1.198039    
   1225.000       2.132676      -1.196505    
   1230.000       2.080186      -1.194971    
   1235.000       2.029865      -1.193437    
   1240.000       1.981570      -1.191903    
   1245.000       1.935189      -1.190373    
   1250.000       1.890571      -1.188834    
   1255.000       1.847644      -1.187301    
   1260.000       1.806295      -1.185767    
   1265.000       1.766426      -1.184233    
   1270.000       1.727960      -1.182699    
   1275.000       1.690814      -1.181166    
   1280.000       1.654918      -1.179631    
   1285.000       1.620195      -1.178097    
   1290.000       1.586604      -1.176563    
   1295.000       1.554063      -1.175029    
   1300.000       1.522532      -1.173496    
   1305.000       1.491954      -1.171961    
   1310.000       1.462285      -1.170428    
   1315.000       1.433471      -1.168893    
   1320.000       1.405485      -1.167356    
   1325.000       1.378281      -1.165823    
   1330.000       1.351806      -1.164291    
   1335.000       1.326059      -1.162758    
   1340.000       1.300981      -1.161222    
   1345.000       1.276551      -1.159690    
   1350.000       1.252738      -1.158155    
   1355.000       1.229520      -1.156621    
   1360.000       1.206862      -1.155088    
   1365.000       1.184751      -1.153553    
   1370.000       1.163153      -1.152019    
   1375.000       1.142053      -1.150486    
   1380.000       1.121429      -1.148952    
   1385.000       1.101263      -1.147417    
   1390.000       1.081534      -1.145884    
   1395.000       1.062225      -1.144348    
   1400.000       1.043324      -1.142819    
   1405.000       1.024817      -1.141273    
   1410.000       1.006662      -1.139746    
   1415.000      0.9888798      -1.138211    
   1420.000      0.9714416      -1.136679    
   1425.000      0.9543384      -1.135146    
   1430.000      0.9375516      -1.133613    
   1435.000      0.9210737      -1.132078    
   1440.000      0.9048929      -1.130544    
   1445.000      0.8889896      -1.129010    
   1450.000      0.8733758      -1.127476    
   1455.000      0.8580233      -1.125942    
   1460.000      0.8429271      -1.124407    
   1465.000      0.8280759      -1.122873    
   1470.000      0.8134617      -1.121339    
   1475.000      0.7990860      -1.119807    
   1480.000      0.7849273      -1.118275    
   1485.000      0.7709753      -1.116729    
   1490.000      0.7572450      -1.115206    
   1495.000      0.7437122      -1.113670    
   1500.000      0.7303688      -1.112136    
   1505.000      0.7172183      -1.110602    
   1510.000      0.7042421      -1.109068    
   1515.000      0.6914466      -1.107533    
   1520.000      0.6788160      -1.106000    
   1525.000      0.6663501      -1.104466    
   1530.000      0.6540429      -1.102933    
   1535.000      0.6418886      -1.101398    
   1540.000      0.6298818      -1.099865    
   1545.000      0.6180227      -1.098331    
   1550.000      0.6062965      -1.096797    
   1555.000      0.5947081      -1.095261    
   1560.000      0.5832439      -1.093724    
   1565.000      0.5719240      -1.092168    
   1570.000      0.5606987      -1.090651    
   1575.000      0.5496035      -1.089126    
   1580.000      0.5386145      -1.087592    
   1585.000      0.5277450      -1.086058    
   1590.000      0.5169750      -1.084525    
   1595.000      0.5063164      -1.082990    
   1600.000      0.4957530      -1.081455    
   1605.000      0.4852837      -1.079923    
   1610.000      0.4749093      -1.078393    
   1615.000      0.4646224      -1.076854    
   1620.000      0.4544248      -1.075319    
   1625.000      0.4443121      -1.073786    
   1630.000      0.4342792      -1.072253    
   1635.000      0.4243246      -1.070716    
   1640.000      0.4144477      -1.069182    
   1645.000      0.4046479      -1.067667    
   1650.000      0.3949093      -1.066123    
   1655.000      0.3852424      -1.064581    
   1660.000      0.3756457      -1.063046    
   1665.000      0.3661138      -1.061516    
   1670.000      0.3566356      -1.059980    
   1675.000      0.3472226      -1.058446    
   1680.000      0.3378617      -1.056913    
   1685.000      0.3285534      -1.055380    
   1690.000      0.3193052      -1.053843    
   1695.000      0.3101032      -1.052312    
   1700.000      0.3009524      -1.050775    
   1705.000      0.2918418      -1.049241    
   1710.000      0.2827847      -1.047708    
   1715.000      0.2737683      -1.046177    
   1720.000      0.2647883      -1.044629    
   1725.000      0.2558734      -1.043117    
   1730.000      0.2469587      -1.041578    
   1735.000      0.2380895      -1.040056    
   1740.000      0.2292617      -1.038516    
   1745.000      0.2204508      -1.036963    
   1750.000      0.2116931      -1.035444    
   1755.000      0.2029541      -1.033903    
   1760.000      0.1942424      -1.032372    
   1765.000      0.1855516      -1.030834    
   1770.000      0.1768997      -1.029301    
   1775.000      0.1682620      -1.027766    
   1780.000      0.1596453      -1.026230    
   1785.000      0.1510519      -1.024694    
   1790.000      0.1424745      -1.023171    
   1795.000      0.1339147      -1.021644    
   1800.000      0.1253682      -1.020098    
   1805.000      0.1168461      -1.018528    
   1810.000      0.1083220      -1.017026    
   1815.000      9.9816777E-02  -1.015500    
   1820.000      9.1318242E-02  -1.013957    
   1825.000      8.2826950E-02  -1.012432    
   1830.000      7.4352071E-02  -1.010893    
   1835.000      6.5881245E-02  -1.009356    
   1840.000      5.7412177E-02  -1.007821    
   1845.000      4.8941489E-02  -1.006289    
   1850.000      4.0484011E-02  -1.004763    
   1855.000      3.2021683E-02  -1.003200    
   1860.000      2.3558630E-02  -1.001660    
   1865.000      1.5091154E-02  -1.000161    
   1870.000      6.6275974E-03 -0.9985473    
   1875.000      1.8410075E-03 -0.9972198    
   1880.000      1.0314332E-02 -0.9953853    
   1885.000      1.8805724E-02 -0.9939013    
   1890.000      2.7288467E-02 -0.9924361    
   1895.000      3.5787925E-02 -0.9909715    
   1900.000      4.4301029E-02 -0.9894055    
   1905.000      5.2823931E-02 -0.9878844    
   1910.000      6.1353635E-02 -0.9863598    
   1915.000      6.9899634E-02 -0.9848151    
   1920.000      7.8467108E-02 -0.9832724    
   1925.000      8.7040834E-02 -0.9817483    
   1930.000      9.5640816E-02 -0.9802048    
   1935.000      0.1042607     -0.9786861    
   1940.000      0.1128932     -0.9771441    
